WORD_SLOT1	WORD_SLOT2	Freq	FREQOFSLOT1	FREQOFSLOT2	RELATION	LLR	LOGODDSRATIO	MI	DELTAP1TO2	DELTAP2TO1
bewilder	abandoning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	abandoning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	allowing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	banning	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	behaving	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	believing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	betraying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	breaking	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	carrying	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
befriend	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belittle	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
belt	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
berate	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewilder	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bewitch	changing	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amaze	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
americanise	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
amuse	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
anger	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
appall	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
assault	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
baffle	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bandwagon	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bargain	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
barrack	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
bawl	collaborating	0	1	2	repulsion	-0.020151346598207	-17.976011974205	-Inf	-0.0100502512562814	-0.00505050505050505
